Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,87163,2010,07,13,16.8,1,Y
IDCJAC0010,87163,2010,07,14,13.1,1,Y
IDCJAC0010,87163,2010,07,15,13.1,1,Y
IDCJAC0010,87163,2010,07,16,13.8,1,Y
IDCJAC0010,87163,2010,07,17,13.8,1,Y
IDCJAC0010,87163,2010,07,18,13.1,1,Y
IDCJAC0010,87163,2010,07,19,12.7,1,Y
IDCJAC0010,87163,2010,07,20,12.3,1,Y
IDCJAC0010,87163,2010,07,21,12.3,1,Y
IDCJAC0010,87163,2010,07,22,13.3,1,Y
IDCJAC0010,87163,2010,07,23,12.4,1,Y
IDCJAC0010,87163,2010,07,24,13.1,1,Y
IDCJAC0010,87163,2010,07,25,14.0,1,Y
IDCJAC0010,87163,2010,07,26,14.6,1,Y
IDCJAC0010,87163,2010,07,27,13.9,1,Y
IDCJAC0010,87163,2010,07,28,10.1,1,Y
IDCJAC0010,87163,2010,07,29,13.7,1,Y
IDCJAC0010,87163,2010,07,30,17.6,1,Y
IDCJAC0010,87163,2010,07,31,15.2,1,Y
IDCJAC0010,87163,2010,08,01,12.8,1,Y
IDCJAC0010,87163,2010,08,02,14.1,1,Y
IDCJAC0010,87163,2010,08,03,12.1,1,Y
IDCJAC0010,87163,2010,08,04,11.6,1,Y
IDCJAC0010,87163,2010,08,05,12.9,1,Y
IDCJAC0010,87163,2010,08,06,12.7,1,Y
IDCJAC0010,87163,2010,08,07,13.6,1,Y
IDCJAC0010,87163,2010,08,08,15.2,1,Y
IDCJAC0010,87163,2010,08,09,14.6,1,Y
IDCJAC0010,87163,2010,08,10,11.7,1,Y
IDCJAC0010,87163,2010,08,11,11.5,1,Y
IDCJAC0010,87163,2010,08,12,12.9,1,Y
IDCJAC0010,87163,2010,08,13,13.8,1,Y
IDCJAC0010,87163,2010,08,14,14.2,1,Y
IDCJAC0010,87163,2010,08,15,15.4,1,Y
IDCJAC0010,87163,2010,08,16,11.6,1,Y
IDCJAC0010,87163,2010,08,17,13.6,1,Y
IDCJAC0010,87163,2010,08,18,11.5,1,Y
IDCJAC0010,87163,2010,08,19,14.3,1,Y
IDCJAC0010,87163,2010,08,20,12.3,1,Y
IDCJAC0010,87163,2010,08,21,14.0,1,Y
IDCJAC0010,87163,2010,08,22,16.1,1,Y
IDCJAC0010,87163,2010,08,23,15.6,1,Y
IDCJAC0010,87163,2010,08,24,14.1,1,Y
IDCJAC0010,87163,2010,08,25,12.5,1,Y
IDCJAC0010,87163,2010,08,26,13.1,1,Y
IDCJAC0010,87163,2010,08,27,12.2,1,Y
IDCJAC0010,87163,2010,08,28,13.0,1,Y
IDCJAC0010,87163,2010,08,29,14.5,1,Y
IDCJAC0010,87163,2010,08,30,17.2,1,Y
IDCJAC0010,87163,2010,08,31,15.9,1,Y
IDCJAC0010,87163,2010,09,01,12.7,1,Y
IDCJAC0010,87163,2010,09,02,13.2,1,Y
IDCJAC0010,87163,2010,09,03,15.1,1,Y
IDCJAC0010,87163,2010,09,04,18.8,1,Y
IDCJAC0010,87163,2010,09,05,15.1,1,Y
IDCJAC0010,87163,2010,09,06,13.4,1,Y
IDCJAC0010,87163,2010,09,07,14.4,1,Y
IDCJAC0010,87163,2010,09,08,16.7,1,Y
IDCJAC0010,87163,2010,09,09,20.0,1,Y
IDCJAC0010,87163,2010,09,10,14.7,1,Y
IDCJAC0010,87163,2010,09,11,16.1,1,Y
IDCJAC0010,87163,2010,09,12,17.7,1,Y
IDCJAC0010,87163,2010,09,13,14.9,1,Y
IDCJAC0010,87163,2010,09,14,13.8,1,Y
IDCJAC0010,87163,2010,09,15,14.5,1,Y
IDCJAC0010,87163,2010,09,16,13.5,1,Y
IDCJAC0010,87163,2010,09,17,14.9,1,Y
IDCJAC0010,87163,2010,09,18,15.4,1,Y
IDCJAC0010,87163,2010,09,19,14.0,1,Y
IDCJAC0010,87163,2010,09,20,15.0,1,Y
IDCJAC0010,87163,2010,09,21,14.3,1,Y
IDCJAC0010,87163,2010,09,22,15.0,1,Y
IDCJAC0010,87163,2010,09,23,15.9,1,Y
IDCJAC0010,87163,2010,09,24,14.0,1,Y
IDCJAC0010,87163,2010,09,25,18.5,1,Y
IDCJAC0010,87163,2010,09,26,18.6,1,Y
IDCJAC0010,87163,2010,09,27,15.0,1,Y
IDCJAC0010,87163,2010,09,28,12.8,1,Y
IDCJAC0010,87163,2010,09,29,13.3,1,Y
IDCJAC0010,87163,2010,09,30,14.1,1,Y
IDCJAC0010,87163,2010,10,01,15.4,1,Y
IDCJAC0010,87163,2010,10,02,16.1,1,Y
IDCJAC0010,87163,2010,10,03,23.4,1,Y
IDCJAC0010,87163,2010,10,04,24.3,1,Y
IDCJAC0010,87163,2010,10,05,17.5,1,Y
IDCJAC0010,87163,2010,10,06,22.8,1,Y
IDCJAC0010,87163,2010,10,07,14.5,1,Y
IDCJAC0010,87163,2010,10,08,15.0,1,Y
IDCJAC0010,87163,2010,10,09,16.9,1,Y
IDCJAC0010,87163,2010,10,10,20.9,1,Y
IDCJAC0010,87163,2010,10,11,23.6,1,Y
IDCJAC0010,87163,2010,10,12,24.9,1,Y
IDCJAC0010,87163,2010,10,13,13.3,1,Y
IDCJAC0010,87163,2010,10,14,20.2,1,Y
IDCJAC0010,87163,2010,10,15,11.6,1,Y
IDCJAC0010,87163,2010,10,16,13.8,1,Y
IDCJAC0010,87163,2010,10,17,16.1,1,Y
IDCJAC0010,87163,2010,10,18,16.4,1,Y
IDCJAC0010,87163,2010,10,19,15.7,1,Y
IDCJAC0010,87163,2010,10,20,17.3,1,Y
IDCJAC0010,87163,2010,10,21,23.9,1,Y
IDCJAC0010,87163,2010,10,22,27.4,1,Y
IDCJAC0010,87163,2010,10,23,16.1,1,Y
IDCJAC0010,87163,2010,10,24,14.7,1,Y
IDCJAC0010,87163,2010,10,25,17.7,1,Y
IDCJAC0010,87163,2010,10,26,19.1,1,Y
IDCJAC0010,87163,2010,10,27,16.4,1,Y
IDCJAC0010,87163,2010,10,28,18.9,1,Y
IDCJAC0010,87163,2010,10,29,28.0,1,Y
IDCJAC0010,87163,2010,10,30,18.3,1,Y
IDCJAC0010,87163,2010,10,31,15.4,1,Y
IDCJAC0010,87163,2010,11,01,16.3,1,Y
IDCJAC0010,87163,2010,11,02,18.3,1,Y
IDCJAC0010,87163,2010,11,03,14.5,1,Y
IDCJAC0010,87163,2010,11,04,15.2,1,Y
IDCJAC0010,87163,2010,11,05,17.9,1,Y
IDCJAC0010,87163,2010,11,06,22.1,1,Y
IDCJAC0010,87163,2010,11,07,24.1,1,Y
IDCJAC0010,87163,2010,11,08,20.8,1,Y
IDCJAC0010,87163,2010,11,09,25.8,1,Y
IDCJAC0010,87163,2010,11,10,22.6,1,Y
IDCJAC0010,87163,2010,11,11,22.7,1,Y
IDCJAC0010,87163,2010,11,12,31.0,1,Y
IDCJAC0010,87163,2010,11,13,15.5,1,Y
IDCJAC0010,87163,2010,11,14,18.3,1,Y
IDCJAC0010,87163,2010,11,15,15.7,1,Y
IDCJAC0010,87163,2010,11,16,16.5,1,Y
IDCJAC0010,87163,2010,11,17,21.2,1,Y
IDCJAC0010,87163,2010,11,18,17.2,1,Y
IDCJAC0010,87163,2010,11,19,16.5,1,Y
IDCJAC0010,87163,2010,11,20,18.5,1,Y
IDCJAC0010,87163,2010,11,21,17.8,1,Y
IDCJAC0010,87163,2010,11,22,26.8,1,Y
IDCJAC0010,87163,2010,11,23,31.9,1,Y
IDCJAC0010,87163,2010,11,24,28.6,1,Y
IDCJAC0010,87163,2010,11,25,17.8,1,Y
IDCJAC0010,87163,2010,11,26,19.3,1,Y
IDCJAC0010,87163,2010,11,27,19.7,1,Y
IDCJAC0010,87163,2010,11,28,16.3,1,Y
IDCJAC0010,87163,2010,11,29,19.0,1,Y
IDCJAC0010,87163,2010,11,30,19.4,1,Y
IDCJAC0010,87163,2010,12,01,23.2,1,Y
IDCJAC0010,87163,2010,12,02,26.2,1,Y
IDCJAC0010,87163,2010,12,03,30.7,1,Y
IDCJAC0010,87163,2010,12,04,28.4,1,Y
IDCJAC0010,87163,2010,12,05,24.7,1,Y
IDCJAC0010,87163,2010,12,06,25.5,1,Y
IDCJAC0010,87163,2010,12,07,27.7,1,Y
IDCJAC0010,87163,2010,12,08,23.9,1,Y
IDCJAC0010,87163,2010,12,09,25.9,1,Y
IDCJAC0010,87163,2010,12,10,18.9,1,Y
IDCJAC0010,87163,2010,12,11,22.3,1,Y
IDCJAC0010,87163,2010,12,12,20.5,1,Y
IDCJAC0010,87163,2010,12,13,24.0,1,Y
IDCJAC0010,87163,2010,12,14,24.4,1,Y
IDCJAC0010,87163,2010,12,15,27.9,1,Y
IDCJAC0010,87163,2010,12,16,20.9,1,Y
IDCJAC0010,87163,2010,12,17,22.6,1,Y
IDCJAC0010,87163,2010,12,18,19.8,1,Y
IDCJAC0010,87163,2010,12,19,16.5,1,Y
IDCJAC0010,87163,2010,12,20,20.6,1,Y
IDCJAC0010,87163,2010,12,21,18.3,1,Y
IDCJAC0010,87163,2010,12,22,22.0,1,Y
IDCJAC0010,87163,2010,12,23,19.0,1,Y
IDCJAC0010,87163,2010,12,24,20.0,1,Y
IDCJAC0010,87163,2010,12,25,25.5,1,Y
IDCJAC0010,87163,2010,12,26,19.0,1,Y
IDCJAC0010,87163,2010,12,27,16.9,1,Y
IDCJAC0010,87163,2010,12,28,22.6,1,Y
IDCJAC0010,87163,2010,12,29,27.0,1,Y
IDCJAC0010,87163,2010,12,30,20.9,1,Y
IDCJAC0010,87163,2010,12,31,42.3,1,Y
